Local Government Directory,,,,,,,,,,,,,
All Villages of Gujarat(State code : 24) State,,,,,,,,,,,,,
,,,,,,,,,,,,,
S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
11320,669,Mahisagar,3881,Santrampur,518040,3,Asivada,,Rural,Inhabitant,01166900,518040,
11321,669,Mahisagar,3881,Santrampur,518057,1,Babrai,,Rural,Inhabitant,01168600,518057,
11322,669,Mahisagar,3881,Santrampur,518138,1,Babri,,Rural,Inhabitant,01176700,518138,
11323,669,Mahisagar,3881,Santrampur,518030,1,Babrol,,Rural,Inhabitant,01165900,518030,
11324,669,Mahisagar,3881,Santrampur,518084,1,Bahediya,,Rural,Inhabitant,01171300,518084,
11325,669,Mahisagar,3881,Santrampur,518086,1,Barela,,Rural,Inhabitant,01171500,518086,
11326,669,Mahisagar,3881,Santrampur,518024,1,Barikota,,Rural,Inhabitant,01165300,518024,
11327,669,Mahisagar,3881,Santrampur,518017,1,Batakwada,,Rural,Inhabitant,01164600,518017,
11328,669,Mahisagar,3881,Santrampur,518093,1,Benada,,Rural,Inhabitant,01172200,518093,
11329,669,Mahisagar,3881,Santrampur,518005,1,Bhamari,,Rural,Inhabitant,01163400,518005,
11330,669,Mahisagar,3881,Santrampur,518002,1,Bhana Simal,,Rural,Inhabitant,01163100,518002,
11331,669,Mahisagar,3881,Santrampur,518016,1,Bhandara,,Rural,Inhabitant,01164500,518016,
11332,669,Mahisagar,3881,Santrampur,518100,1,Bhavanpura,,Rural,Inhabitant,01172900,518100,
11333,669,Mahisagar,3881,Santrampur,518021,1,Bhenadra,,Rural,Inhabitant,01165000,518021,
11334,669,Mahisagar,3881,Santrampur,518049,1,Bhotva (West),,Rural,Inhabitant,01167800,518049,
11335,669,Mahisagar,3881,Santrampur,518069,1,Boidiya,,Rural,Inhabitant,01169800,518069,
11336,669,Mahisagar,3881,Santrampur,517997,1,Bugad,,Rural,Inhabitant,01162600,517997,
11337,669,Mahisagar,3881,Santrampur,517998,1,Bugadna Muvada,,Rural,Inhabitant,01162700,517998,
11338,669,Mahisagar,3881,Santrampur,518108,1,Charada,,Rural,Inhabitant,01173700,518108,
11339,669,Mahisagar,3881,Santrampur,518141,1,Chinchani,,Rural,Inhabitant,01177000,518141,
11340,669,Mahisagar,3881,Santrampur,517996,1,Chitva,,Rural,Inhabitant,01162500,517996,
11341,669,Mahisagar,3881,Santrampur,518081,1,Chunthana Muvada,,Rural,Inhabitant,01171000,518081,
11342,669,Mahisagar,3881,Santrampur,518020,1,Daliyati,,Rural,Inhabitant,01164900,518020,
11343,669,Mahisagar,3881,Santrampur,518089,1,Dhamotna Moyla,,Rural,Inhabitant,01171800,518089,
11344,669,Mahisagar,3881,Santrampur,518136,1,Doli,,Rural,Inhabitant,01176500,518136,
11345,669,Mahisagar,3881,Santrampur,518027,1,Dotawada,,Rural,Inhabitant,01165600,518027,
11346,669,Mahisagar,3881,Santrampur,518035,1,Endra,,Rural,Inhabitant,01166400,518035,
11347,669,Mahisagar,3881,Santrampur,518106,1,Falwa,,Rural,Inhabitant,01173500,518106,
11348,669,Mahisagar,3881,Santrampur,518031,1,Gada,,Rural,Inhabitant,01166000,518031,
11349,669,Mahisagar,3881,Santrampur,518137,1,Gadiya,,Rural,Inhabitant,01176600,518137,
11350,669,Mahisagar,3881,Santrampur,518099,1,Galakhedi,,Rural,Inhabitant,01172800,518099,
11351,669,Mahisagar,3881,Santrampur,518053,1,Garadiya,,Rural,Inhabitant,01168200,518053,
11352,669,Mahisagar,3881,Santrampur,518080,1,Godhar (West),,Rural,Inhabitant,01170900,518080,
11353,669,Mahisagar,3881,Santrampur,518096,1,Gothib,,Rural,Inhabitant,01172500,518096,
11354,669,Mahisagar,3881,Santrampur,518091,3,Gothibda,,Rural,Inhabitant,01172000,518091,
11355,669,Mahisagar,3881,Santrampur,518064,1,Hadani Sarsan,,Rural,Inhabitant,01169300,518064,
11356,669,Mahisagar,3881,Santrampur,518094,1,Hathipura,,Rural,Inhabitant,01172300,518094,
11357,669,Mahisagar,3881,Santrampur,518058,1,Hirapura,,Rural,Inhabitant,01168700,518058,
11358,669,Mahisagar,3881,Santrampur,518146,1,Jaldada,,Rural,Inhabitant,01177500,518146,
11359,669,Mahisagar,3881,Santrampur,518123,1,Janvad,,Rural,Inhabitant,01175200,518123,
11360,669,Mahisagar,3881,Santrampur,518131,1,Jotangiya,,Rural,Inhabitant,01176000,518131,
11361,669,Mahisagar,3881,Santrampur,518122,1,Kaduchi,,Rural,Inhabitant,01175100,518122,
11362,669,Mahisagar,3881,Santrampur,518076,1,Kalibel,,Rural,Inhabitant,01170500,518076,
11363,669,Mahisagar,3881,Santrampur,518075,1,Kalibel Navaghara,,Rural,Inhabitant,01170400,518075,
11364,669,Mahisagar,3881,Santrampur,518120,1,Kaliya Amba,,Rural,Inhabitant,01174900,518120,
11365,669,Mahisagar,3881,Santrampur,518079,1,Kanbina Moyla,,Rural,Inhabitant,01170800,518079,
11366,669,Mahisagar,3881,Santrampur,518023,1,Kanjara (Sant),,Rural,Inhabitant,01165200,518023,
11367,669,Mahisagar,3881,Santrampur,517999,1,Kanzara (Sant),,Rural,Inhabitant,01162800,517999,
11368,669,Mahisagar,3881,Santrampur,518034,1,Kasalpur,,Rural,Inhabitant,01166300,518034,
11369,669,Mahisagar,3881,Santrampur,518039,1,Kasiya,,Rural,Inhabitant,01166800,518039,
11370,669,Mahisagar,3881,Santrampur,518115,1,Kenpur,,Rural,Inhabitant,01174400,518115,
11371,669,Mahisagar,3881,Santrampur,518003,2,Khedapa Alias Pratapgadh,,Rural,Inhabitant,01163200,518003,
11372,669,Mahisagar,3881,Santrampur,518102,1,Kherva,,Rural,Inhabitant,01173100,518102,
11373,669,Mahisagar,3881,Santrampur,518105,1,Khodadra,,Rural,Inhabitant,01173400,518105,
11374,669,Mahisagar,3881,Santrampur,518092,1,Kosamba,,Rural,Inhabitant,01172100,518092,
11375,669,Mahisagar,3881,Santrampur,518008,1,Kotra,,Rural,Inhabitant,01163700,518008,
11376,669,Mahisagar,3881,Santrampur,518104,1,Kotvat,,Rural,Inhabitant,01173300,518104,
11377,669,Mahisagar,3881,Santrampur,518004,1,Kunda,,Rural,Inhabitant,01163300,518004,
11378,669,Mahisagar,3881,Santrampur,518011,1,Kyariya,,Rural,Inhabitant,01164000,518011,
11379,669,Mahisagar,3881,Santrampur,518052,3,Lalakpur,,Rural,Inhabitant,01168100,518052,
11380,669,Mahisagar,3881,Santrampur,518147,1,Limdi,,Rural,Inhabitant,01177600,518147,
11381,669,Mahisagar,3881,Santrampur,518054,1,Malanpur,,Rural,Inhabitant,01168300,518054,
11382,669,Mahisagar,3881,Santrampur,518082,1,Manchod,,Rural,Inhabitant,01171100,518082,
11383,669,Mahisagar,3881,Santrampur,518074,1,Mankodiya,,Rural,Inhabitant,01170300,518074,
11384,669,Mahisagar,3881,Santrampur,518026,1,Metana Muvada,,Rural,Inhabitant,01165500,518026,
11385,669,Mahisagar,3881,Santrampur,518018,1,Molara,,Rural,Inhabitant,01164700,518018,
11386,669,Mahisagar,3881,Santrampur,518140,1,Moralnaka,,Rural,Inhabitant,01176900,518140,
11387,669,Mahisagar,3881,Santrampur,518098,1,Mota Ambela,,Rural,Inhabitant,01172700,518098,
11388,669,Mahisagar,3881,Santrampur,518029,1,Mota Sarnaiya,,Rural,Inhabitant,01165800,518029,
11389,669,Mahisagar,3881,Santrampur,518142,1,Moti Bhugedi,,Rural,Inhabitant,01177100,518142,
11390,669,Mahisagar,3881,Santrampur,518036,1,Moti Kharsoli,,Rural,Inhabitant,01166500,518036,
11391,669,Mahisagar,3881,Santrampur,518009,1,Moti Kyar,,Rural,Inhabitant,01163800,518009,
11392,669,Mahisagar,3881,Santrampur,518128,1,Motirel (West),,Rural,Inhabitant,01175700,518128,
11393,669,Mahisagar,3881,Santrampur,518065,1,Moti Sarsan,,Rural,Inhabitant,01169400,518065,
11394,669,Mahisagar,3881,Santrampur,518087,1,Moyala Pad,,Rural,Inhabitant,01171600,518087,
11395,669,Mahisagar,3881,Santrampur,518014,1,Nalai,,Rural,Inhabitant,01164300,518014,
11396,669,Mahisagar,3881,Santrampur,518097,1,Nana Ambela,,Rural,Inhabitant,01172600,518097,
11397,669,Mahisagar,3881,Santrampur,518055,1,Nana Natva,,Rural,Inhabitant,01168400,518055,
11398,669,Mahisagar,3881,Santrampur,518143,1,Nani Bhugedi,,Rural,Inhabitant,01177200,518143,
11399,669,Mahisagar,3881,Santrampur,518010,1,Nani Kyar,,Rural,Inhabitant,01163900,518010,
11400,669,Mahisagar,3881,Santrampur,518135,1,Nanirel (West),,Rural,Inhabitant,01176400,518135,
11401,669,Mahisagar,3881,Santrampur,518078,1,Nani Sarsan,,Rural,Inhabitant,01170700,518078,
11402,669,Mahisagar,3881,Santrampur,518110,1,Nan Salai,,Rural,Inhabitant,01173900,518110,
11403,669,Mahisagar,3881,Santrampur,518060,1,Narsingpur,,Rural,Inhabitant,01168900,518060,
11404,669,Mahisagar,3881,Santrampur,518085,1,Nasikpur,,Rural,Inhabitant,01171400,518085,
11405,669,Mahisagar,3881,Santrampur,518095,1,Nesh Hathipura,,Rural,Inhabitant,01172400,518095,
11406,669,Mahisagar,3881,Santrampur,518130,1,Ora,,Rural,Inhabitant,01175900,518130,
11407,669,Mahisagar,3881,Santrampur,518103,1,Padedi Ador,,Rural,Inhabitant,01173200,518103,
11408,669,Mahisagar,3881,Santrampur,518025,1,Pancha Muvadi,,Rural,Inhabitant,01165400,518025,
11409,669,Mahisagar,3881,Santrampur,518112,1,Panchmuva,,Rural,Inhabitant,01174100,518112,
11410,669,Mahisagar,3881,Santrampur,518001,1,Paniyar,,Rural,Inhabitant,01163000,518001,
11411,669,Mahisagar,3881,Santrampur,518101,1,Parthampur,,Rural,Inhabitant,01173000,518101,
11412,669,Mahisagar,3881,Santrampur,518013,1,Pithapur (Borvada),,Rural,Inhabitant,01164200,518013,
11413,669,Mahisagar,3881,Santrampur,518083,1,Rafai,,Rural,Inhabitant,01171200,518083,
11414,669,Mahisagar,3881,Santrampur,518111,1,Rambhemna Muvada,,Rural,Inhabitant,01174000,518111,
11415,669,Mahisagar,3881,Santrampur,518062,1,Rampur (Sant),,Urban,Inhabitant,01169100,518062,
11416,669,Mahisagar,3881,Santrampur,518124,1,Ranela,,Rural,Inhabitant,01175300,518124,
11417,669,Mahisagar,3881,Santrampur,518051,3,Ranijini Padedi,,Rural,Inhabitant,01168000,518051,
11418,669,Mahisagar,3881,Santrampur,518119,1,Ratanpur (Gothib),,Rural,Inhabitant,01174800,518119,
11419,669,Mahisagar,3881,Santrampur,518118,1,Rayaniya,,Rural,Inhabitant,01174700,518118,
11420,669,Mahisagar,3881,Santrampur,518056,1,Sada,,Rural,Inhabitant,01168500,518056,
11421,669,Mahisagar,3881,Santrampur,518144,1,Sagan Faliya,,Rural,Inhabitant,01177300,518144,
11422,669,Mahisagar,3881,Santrampur,518022,1,Sagvadiya (Sant),,Rural,Inhabitant,01165100,518022,
11423,669,Mahisagar,3881,Santrampur,518125,1,Sanbar,,Rural,Inhabitant,01175400,518125,
11424,669,Mahisagar,3881,Santrampur,518072,1,Sandh Paliya,,Rural,Inhabitant,01170100,518072,
11425,669,Mahisagar,3881,Santrampur,518032,1,Sangawada,,Rural,Inhabitant,01166100,518032,
11426,669,Mahisagar,3881,Santrampur,930268,1,Sant,,Urban,Inhabitant,,000000,
11427,669,Mahisagar,3881,Santrampur,518007,1,Sarad,,Rural,Inhabitant,01163600,518007,
11428,669,Mahisagar,3881,Santrampur,518134,1,Sarasva (West),,Rural,Inhabitant,01176300,518134,
11429,669,Mahisagar,3881,Santrampur,518133,1,Satkunda,,Rural,Inhabitant,01176200,518133,
11430,669,Mahisagar,3881,Santrampur,518127,1,Shir,,Rural,Inhabitant,01175600,518127,
11431,669,Mahisagar,3881,Santrampur,518006,1,Simaliya,,Rural,Inhabitant,01163500,518006,
11432,669,Mahisagar,3881,Santrampur,518116,1,Singalgadh,,Rural,Inhabitant,01174500,518116,
11433,669,Mahisagar,3881,Santrampur,518139,1,Sukatimba,,Rural,Inhabitant,01176800,518139,
11434,669,Mahisagar,3881,Santrampur,518028,1,Surpur,,Rural,Inhabitant,01165700,518028,
11435,669,Mahisagar,3881,Santrampur,518012,1,Taladra,,Rural,Inhabitant,01164100,518012,
11436,669,Mahisagar,3881,Santrampur,518073,1,Thambha,,Rural,Inhabitant,01170200,518073,
11437,669,Mahisagar,3881,Santrampur,518061,1,Timbharva,,Rural,Inhabitant,01169000,518061,
11438,669,Mahisagar,3881,Santrampur,518015,1,Timbla,,Rural,Inhabitant,01164400,518015,
11439,669,Mahisagar,3881,Santrampur,518019,1,Ukhreli,,Rural,Inhabitant,01164800,518019,
11440,669,Mahisagar,3881,Santrampur,518126,1,Umber,,Rural,Inhabitant,01175500,518126,
11441,669,Mahisagar,3881,Santrampur,518033,1,Vadiya,,Rural,Inhabitant,01166200,518033,
11442,669,Mahisagar,3881,Santrampur,518088,1,Vaghan,,Rural,Inhabitant,01171700,518088,
11443,669,Mahisagar,3881,Santrampur,518109,1,Vaghfal,,Rural,Inhabitant,01173800,518109,
11444,669,Mahisagar,3881,Santrampur,518117,1,Valakhedi,,Rural,Inhabitant,01174600,518117,
11445,669,Mahisagar,3881,Santrampur,518114,1,Vandariya (West),,Rural,Inhabitant,01174300,518114,
11446,669,Mahisagar,3881,Santrampur,518059,1,Vanjiya Khunt,,Rural,Inhabitant,01168800,518059,
11447,669,Mahisagar,3881,Santrampur,518113,1,Vankdi,,Rural,Inhabitant,01174200,518113,
11448,669,Mahisagar,3881,Santrampur,518037,1,Vanta (Mahetana),,Rural,Inhabitant,01166600,518037,
11449,669,Mahisagar,3881,Santrampur,518038,3,Vavia Muvada,,Rural,Inhabitant,01166700,518038,
11450,669,Mahisagar,3881,Santrampur,518129,1,Vena,,Rural,Inhabitant,01175800,518129,
11451,669,Mahisagar,3881,Santrampur,518000,1,Vyar,,Rural,Inhabitant,01162900,518000,
11452,669,Mahisagar,3881,Santrampur,518063,1,Zab (West),,Rural,Inhabitant,01169200,518063,
11453,669,Mahisagar,3870,Virpur,517276,1,Alampura,,Rural,Inhabitant,01089900,517276,
11454,669,Mahisagar,3870,Virpur,517306,1,Aspur,,Rural,Inhabitant,01093000,517306,
11455,669,Mahisagar,3870,Virpur,517312,1,Asundariya,,Rural,Inhabitant,01093600,517312,
11456,669,Mahisagar,3870,Virpur,517275,1,Badharpura,,Rural,Inhabitant,01089800,517275,
11457,669,Mahisagar,3870,Virpur,517303,1,Balvakhant Na Muvada,,Rural,Inhabitant,01092700,517303,
11458,669,Mahisagar,3870,Virpur,517310,1,Bar,,Rural,Inhabitant,01093400,517310,
11459,669,Mahisagar,3870,Virpur,517289,1,Baroda,,Rural,Inhabitant,01091200,517289,
11460,669,Mahisagar,3870,Virpur,517314,1,Bhanjini Vav,,Rural,Inhabitant,01093800,517314,
11461,669,Mahisagar,3870,Virpur,517278,1,Bharodi,,Rural,Inhabitant,01090100,517278,
11462,669,Mahisagar,3870,Virpur,517265,1,Bhatpur,,Rural,Inhabitant,01088800,517265,
11463,669,Mahisagar,3870,Virpur,517266,1,Butiya,,Rural,Inhabitant,01088900,517266,
11464,669,Mahisagar,3870,Virpur,517272,1,Chharvangi,,Rural,Inhabitant,01089500,517272,
11465,669,Mahisagar,3870,Virpur,517268,1,Chikhli Jhojha,,Rural,Inhabitant,01089100,517268,
11466,669,Mahisagar,3870,Virpur,517282,1,Chorasa,,Rural,Inhabitant,01090500,517282,
11467,669,Mahisagar,3870,Virpur,517277,1,Debhari,,Rural,Inhabitant,01090000,517277,
11468,669,Mahisagar,3870,Virpur,517298,1,Dholavada,,Rural,Inhabitant,01092200,517298,
11469,669,Mahisagar,3870,Virpur,517316,1,Gadheli,,Rural,Inhabitant,01094000,517316,
11470,669,Mahisagar,3870,Virpur,517274,1,Gandhari,,Rural,Inhabitant,01089700,517274,
11471,669,Mahisagar,3870,Virpur,517270,1,Ghatda,,Rural,Inhabitant,01089300,517270,
11472,669,Mahisagar,3870,Virpur,517297,1,Gomvadi,,Rural,Inhabitant,01092100,517297,
11473,669,Mahisagar,3870,Virpur,517294,1,Gopalpura,,Rural,Inhabitant,01091700,517294,
11474,669,Mahisagar,3870,Virpur,517301,1,Handiya (Virpur),,Rural,Inhabitant,01092500,517301,
11475,669,Mahisagar,3870,Virpur,517296,1,Jamalpur,,Rural,Inhabitant,01092000,517296,
11476,669,Mahisagar,3870,Virpur,517305,1,Jambudi,,Rural,Inhabitant,01092900,517305,
11477,669,Mahisagar,3870,Virpur,517309,1,Javrakhant Na Muvada,,Rural,Inhabitant,01093300,517309,
11478,669,Mahisagar,3870,Virpur,517308,1,Jodhpur,,Rural,Inhabitant,01093200,517308,
11479,669,Mahisagar,3870,Virpur,517292,1,Kaslavati,,Rural,Inhabitant,01091500,517292,
11480,669,Mahisagar,3870,Virpur,517288,1,Kasudi,,Rural,Inhabitant,01091100,517288,
11481,669,Mahisagar,3870,Virpur,517283,1,Kharod,,Rural,Inhabitant,01090600,517283,
11482,669,Mahisagar,3870,Virpur,517269,1,Khata,,Rural,Inhabitant,01089200,517269,
11483,669,Mahisagar,3870,Virpur,517293,1,Kheroli,,Rural,Inhabitant,01091600,517293,
11484,669,Mahisagar,3870,Virpur,517267,1,Khetavada,,Rural,Inhabitant,01089000,517267,
11485,669,Mahisagar,3870,Virpur,517280,1,Koydam,,Rural,Inhabitant,01090300,517280,
11486,669,Mahisagar,3870,Virpur,517271,1,Koyla,,Rural,Inhabitant,01089400,517271,
11487,669,Mahisagar,3870,Virpur,517290,1,Kumbharvadi,,Rural,Inhabitant,01091300,517290,
11488,669,Mahisagar,3870,Virpur,517300,1,Limbarvada,,Rural,Inhabitant,01092400,517300,
11489,669,Mahisagar,3870,Virpur,517291,1,Nasroli,,Rural,Inhabitant,01091400,517291,
11490,669,Mahisagar,3870,Virpur,517304,1,Pansroda,,Rural,Inhabitant,01092800,517304,
11491,669,Mahisagar,3870,Virpur,517315,1,Panta,,Rural,Inhabitant,01093900,517315,
11492,669,Mahisagar,3870,Virpur,517299,1,Rajena,,Rural,Inhabitant,01092300,517299,
11493,669,Mahisagar,3870,Virpur,517286,1,Rajpur (Virpur),,Rural,Inhabitant,01090900,517286,
11494,669,Mahisagar,3870,Virpur,517287,1,Raliyata (Virpur),,Rural,Inhabitant,01091000,517287,
11495,669,Mahisagar,3870,Virpur,517273,1,Rampura,,Rural,Inhabitant,01089600,517273,
11496,669,Mahisagar,3870,Virpur,517295,1,Rasulpur,,Rural,Inhabitant,01091800,517295,
11497,669,Mahisagar,3870,Virpur,517313,1,Ratankuva,,Rural,Inhabitant,01093700,517313,
11498,669,Mahisagar,3870,Virpur,517284,1,Rojhav,,Rural,Inhabitant,01090700,517284,
11499,669,Mahisagar,3870,Virpur,517285,1,Salaiya,,Rural,Inhabitant,01090800,517285,
11500,669,Mahisagar,3870,Virpur,517317,1,Saradiya,,Rural,Inhabitant,01094100,517317,
11501,669,Mahisagar,3870,Virpur,517302,1,Sariya,,Rural,Inhabitant,01092600,517302,
11502,669,Mahisagar,3870,Virpur,517307,1,Tajpur,,Rural,Inhabitant,01093100,517307,
11503,669,Mahisagar,3870,Virpur,517279,1,Umariya,,Rural,Inhabitant,01090200,517279,
11504,669,Mahisagar,3870,Virpur,517281,1,Vaghas,,Rural,Inhabitant,01090400,517281,
11505,669,Mahisagar,3870,Virpur,517311,1,Varadhara,,Rural,Inhabitant,01093500,517311,
11506,669,Mahisagar,3870,Virpur,517318,1,Virpur (Ct),,Rural,Inhabitant,01091900,517318,
11507,673,Morbi,3788,Halvad,511945,1,Ajitgadh,,Rural,Inhabitant,00555000,511945,
11508,673,Morbi,3788,Halvad,511994,1,Bhalgamda,,Rural,Inhabitant,00559900,511994,
11509,673,Morbi,3788,Halvad,511967,1,Butvada,,Rural,Inhabitant,00557200,511967,
11510,673,Morbi,3788,Halvad,511954,1,Chadadhra,,Rural,Inhabitant,00555900,511954,
11511,673,Morbi,3788,Halvad,511979,1,Chandragadh,,Rural,Inhabitant,00558400,511979,
11512,673,Morbi,3788,Halvad,511987,1,Charadva,,Rural,Inhabitant,00559200,511987,
11513,673,Morbi,3788,Halvad,512008,1,Chitrodi,,Rural,Inhabitant,00561300,512008,
11514,673,Morbi,3788,Halvad,512006,1,Chumpani,,Rural,Inhabitant,00561100,512006,
11515,673,Morbi,3788,Halvad,511986,1,Devipur,,Rural,Inhabitant,00559100,511986,
11516,673,Morbi,3788,Halvad,511971,1,Dhanala,,Rural,Inhabitant,00557600,511971,
11517,673,Morbi,3788,Halvad,511995,1,Dhavana,,Rural,Inhabitant,00560000,511995,
11518,673,Morbi,3788,Halvad,511955,1,Dhulkot,,Rural,Inhabitant,00556000,511955,
11519,673,Morbi,3788,Halvad,511997,1,Dighadiya,,Rural,Inhabitant,00560200,511997,
11520,673,Morbi,3788,Halvad,512003,1,Dungarpur,,Rural,Inhabitant,00560800,512003,
11521,673,Morbi,3788,Halvad,511964,1,Ghanad,,Rural,Inhabitant,00556900,511964,
11522,673,Morbi,3788,Halvad,511982,1,Ghanshyampur,,Rural,Inhabitant,00558700,511982,
11523,673,Morbi,3788,Halvad,511993,1,Golasan,,Rural,Inhabitant,00559800,511993,
11524,673,Morbi,3788,Halvad,930263,1,Halvad,,Urban,Inhabitant,,000000,
11525,673,Morbi,3788,Halvad,511951,1,Ingorala,,Rural,Inhabitant,00555600,511951,
11526,673,Morbi,3788,Halvad,511963,1,Isanpur,,Rural,Inhabitant,00556800,511963,
11527,673,Morbi,3788,Halvad,511947,1,Jogad,,Rural,Inhabitant,00555200,511947,
11528,673,Morbi,3788,Halvad,511961,1,Juna Amrapar,,Rural,Inhabitant,00556600,511961,
11529,673,Morbi,3788,Halvad,511972,1,Juna Devaliya,,Rural,Inhabitant,00557700,511972,
11530,673,Morbi,3788,Halvad,511985,1,Kadiyana,,Rural,Inhabitant,00559000,511985,
11531,673,Morbi,3788,Halvad,511980,1,Kavadiya,,Rural,Inhabitant,00558500,511980,
11532,673,Morbi,3788,Halvad,511970,1,Kedariya,,Rural,Inhabitant,00557500,511970,
11533,673,Morbi,3788,Halvad,512007,1,Khetardi,,Rural,Inhabitant,00561200,512007,
11534,673,Morbi,3788,Halvad,511946,1,Khod,,Rural,Inhabitant,00555100,511946,
11535,673,Morbi,3788,Halvad,511950,1,Kidi,,Rural,Inhabitant,00555500,511950,
11536,673,Morbi,3788,Halvad,511981,1,Koyba,,Rural,Inhabitant,00558600,511981,
11537,673,Morbi,3788,Halvad,511949,1,Malaniyad,,Rural,Inhabitant,00555400,511949,
11538,673,Morbi,3788,Halvad,512005,1,Manekwada,,Rural,Inhabitant,00561000,512005,
11539,673,Morbi,3788,Halvad,511944,1,Mangadh,,Rural,Inhabitant,00554900,511944,
11540,673,Morbi,3788,Halvad,511966,1,Mangalpur,,Rural,Inhabitant,00557100,511966,
11541,673,Morbi,3788,Halvad,511976,1,Mansar,,Rural,Inhabitant,00558100,511976,
11542,673,Morbi,3788,Halvad,512000,1,Mathak,,Rural,Inhabitant,00560500,512000,
11543,673,Morbi,3788,Halvad,511952,1,Mayapur,,Rural,Inhabitant,00555700,511952,
11544,673,Morbi,3788,Halvad,511958,1,Mayurnagar,,Rural,Inhabitant,00556300,511958,
11545,673,Morbi,3788,Halvad,511983,1,Merupar,,Rural,Inhabitant,00558800,511983,
11546,673,Morbi,3788,Halvad,511953,1,Miyani,,Rural,Inhabitant,00555800,511953,
11547,673,Morbi,3788,Halvad,511962,1,Nava Amrapar,,Rural,Inhabitant,00556700,511962,
11548,673,Morbi,3788,Halvad,511973,1,Nava Devaliya,,Rural,Inhabitant,00557800,511973,
11549,673,Morbi,3788,Halvad,511960,1,Nava Ghanshyamgadh,,Rural,Inhabitant,00556500,511960,
11550,673,Morbi,3788,Halvad,511942,1,Nava Ghatila,,Rural,Inhabitant,00554700,511942,
11551,673,Morbi,3788,Halvad,511998,1,Palasan,,Rural,Inhabitant,00560300,511998,
11552,673,Morbi,3788,Halvad,511992,1,Pandatirath,,Rural,Inhabitant,00559700,511992,
11553,673,Morbi,3788,Halvad,511957,1,Pratapagadh,,Rural,Inhabitant,00556200,511957,
11554,673,Morbi,3788,Halvad,511990,1,Ranchhodgadh,,Rural,Inhabitant,00559500,511990,
11555,673,Morbi,3788,Halvad,511977,1,Ranekpar,,Rural,Inhabitant,00558200,511977,
11556,673,Morbi,3788,Halvad,511969,1,Ranjitgadh,,Rural,Inhabitant,00557400,511969,
11557,673,Morbi,3788,Halvad,511965,1,Ranmalpur,,Rural,Inhabitant,00557000,511965,
11558,673,Morbi,3788,Halvad,512002,1,Ratabhe,,Rural,Inhabitant,00560700,512002,
11559,673,Morbi,3788,Halvad,511989,1,Raydhra,,Rural,Inhabitant,00559400,511989,
11560,673,Morbi,3788,Halvad,511959,1,Raysangpar,,Rural,Inhabitant,00556400,511959,
11561,673,Morbi,3788,Halvad,511988,1,Samli,,Rural,Inhabitant,00559300,511988,
11562,673,Morbi,3788,Halvad,511996,1,Sapkada,,Rural,Inhabitant,00560100,511996,
11563,673,Morbi,3788,Halvad,511991,1,Sarambhada,,Rural,Inhabitant,00559600,511991,
11564,673,Morbi,3788,Halvad,511975,1,Shiroi,,Rural,Inhabitant,00558000,511975,
11565,673,Morbi,3788,Halvad,512004,1,Shivpur,,Rural,Inhabitant,00560900,512004,
11566,673,Morbi,3788,Halvad,511978,1,Sukhpar,,Rural,Inhabitant,00558300,511978,
11567,673,Morbi,3788,Halvad,511984,1,Sundargadh,,Rural,Inhabitant,00558900,511984,
11568,673,Morbi,3788,Halvad,511999,1,Sundari,,Rural,Inhabitant,00560400,511999,
11569,673,Morbi,3788,Halvad,511956,1,Survadar,,Rural,Inhabitant,00556100,511956,
11570,673,Morbi,3788,Halvad,511974,1,Susvav,,Rural,Inhabitant,00557900,511974,
11571,673,Morbi,3788,Halvad,511943,1,Tikar,,Rural,Inhabitant,00554800,511943,
11572,673,Morbi,3788,Halvad,512001,1,Vankiya,,Rural,Inhabitant,00560600,512001,
11573,673,Morbi,3788,Halvad,511968,1,Vegadvav,,Rural,Inhabitant,00557300,511968,
11574,673,Morbi,3798,Maliya,512610,1,Bagasara,,Rural,Inhabitant,00621900,512610,
11575,673,Morbi,3798,Maliya,512609,1,Bhavpar,,Rural,Inhabitant,00621800,512609,
11576,673,Morbi,3798,Maliya,512633,1,Bodki,,Rural,Inhabitant,00624200,512633,
11577,673,Morbi,3798,Maliya,512614,1,Chamanpar,,Rural,Inhabitant,00622300,512614,
11578,673,Morbi,3798,Maliya,512636,1,Chanchavadarda,,Rural,Inhabitant,00624500,512636,
11579,673,Morbi,3798,Maliya,512597,1,Chikhli,,Rural,Inhabitant,00620500,512597,
11580,673,Morbi,3798,Maliya,512635,1,Dahisara Nana,,Rural,Inhabitant,00624400,512635,
11581,673,Morbi,3798,Maliya,512627,1,Derala,,Rural,Inhabitant,00623600,512627,
11582,673,Morbi,3798,Maliya,512605,1,Fattepar,,Rural,Inhabitant,00621400,512605,
11583,673,Morbi,3798,Maliya,512600,1,Ghantila,,Rural,Inhabitant,00620800,512600,
11584,673,Morbi,3798,Maliya,512595,1,Haripar,,Rural,Inhabitant,00620200,512595,
11585,673,Morbi,3798,Maliya,512594,1,Jajasar,,Rural,Inhabitant,00620100,512594,
11586,673,Morbi,3798,Maliya,512618,1,Jasapar,,Rural,Inhabitant,00622700,512618,
11587,673,Morbi,3798,Maliya,512596,1,Kajarda,,Rural,Inhabitant,00620400,512596,
